utc_timestamp;BE_load_actual_entsoe_transparency
2015-01-28T13:00:00Z;126.360.000
2015-01-28T14:00:00Z;126.290.000
2015-01-28T15:00:00Z;126.030.000
2015-01-28T16:00:00Z;130.090.000
2015-01-28T17:00:00Z;131.350.000
2015-01-28T18:00:00Z;126.020.000
2015-01-28T19:00:00Z;119.670.000
2015-01-28T20:00:00Z;114.110.000
2015-01-28T21:00:00Z;115.950.000
2015-01-28T22:00:00Z;115.720.000
2015-01-28T23:00:00Z;109.560.000
2015-01-29T00:00:00Z;105.000.000
2015-01-29T01:00:00Z;101.510.000
2015-01-29T02:00:00Z;98.860.000
2015-01-29T03:00:00Z;98.530.000
2015-01-29T04:00:00Z;101.860.000
2015-01-29T05:00:00Z;112.680.000
2015-01-29T06:00:00Z;122.790.000
2015-01-29T07:00:00Z;125.050.000
2015-01-29T08:00:00Z;125.240.000
2015-01-29T09:00:00Z;124.830.000
2015-01-29T10:00:00Z;126.180.000
2015-01-29T11:00:00Z;123.470.000
2015-01-29T12:00:00Z;123.150.000
2015-01-29T13:00:00Z;122.270.000
2015-01-29T14:00:00Z;122.420.000
2015-01-29T15:00:00Z;121.870.000
2015-01-29T16:00:00Z;126.850.000
2015-01-29T17:00:00Z;130.170.000
2015-01-29T18:00:00Z;125.280.000
2015-01-29T19:00:00Z;119.270.000
2015-01-29T20:00:00Z;114.000.000
2015-01-29T21:00:00Z;116.830.000
2015-01-29T22:00:00Z;116.800.000
2015-01-29T23:00:00Z;111.530.000
2015-01-30T00:00:00Z;107.000.000
2015-01-30T01:00:00Z;102.990.000
2015-01-30T02:00:00Z;100.840.000
2015-01-30T03:00:00Z;100.090.000
2015-01-30T04:00:00Z;104.030.000
2015-01-30T05:00:00Z;114.310.000
2015-01-30T06:00:00Z;124.150.000
2015-01-30T07:00:00Z;126.710.000
2015-01-30T08:00:00Z;129.550.000
2015-01-30T09:00:00Z;130.180.000
2015-01-30T10:00:00Z;129.840.000
2015-01-30T11:00:00Z;126.540.000
2015-01-30T12:00:00Z;126.210.000
2015-01-30T13:00:00Z;123.800.000
2015-01-30T14:00:00Z;122.440.000
2015-01-30T15:00:00Z;121.590.000
2015-01-30T16:00:00Z;125.450.000
2015-01-30T17:00:00Z;127.990.000
2015-01-30T18:00:00Z;123.190.000
2015-01-30T19:00:00Z;117.580.000
2015-01-30T20:00:00Z;111.500.000
2015-01-30T21:00:00Z;114.720.000
2015-01-30T22:00:00Z;116.000.000
2015-01-30T23:00:00Z;110.350.000
2015-01-31T00:00:00Z;104.390.000
2015-01-31T01:00:00Z;100.160.000
2015-01-31T02:00:00Z;97.480.000
2015-01-31T03:00:00Z;95.830.000
2015-01-31T04:00:00Z;95.370.000
2015-01-31T05:00:00Z;97.940.000
2015-01-31T06:00:00Z;100.520.000
2015-01-31T07:00:00Z;105.700.000
2015-01-31T08:00:00Z;110.940.000
2015-01-31T09:00:00Z;113.080.000
2015-01-31T10:00:00Z;114.660.000
2015-01-31T11:00:00Z;115.080.000
2015-01-31T12:00:00Z;113.360.000
2015-01-31T13:00:00Z;111.850.000
2015-01-31T14:00:00Z;110.850.000
2015-01-31T15:00:00Z;110.140.000
2015-01-31T16:00:00Z;115.670.000
2015-01-31T17:00:00Z;120.190.000
2015-01-31T18:00:00Z;116.730.000
2015-01-31T19:00:00Z;111.440.000
2015-01-31T20:00:00Z;106.430.000
2015-01-31T21:00:00Z;108.170.000
2015-01-31T22:00:00Z;109.630.000
2015-01-31T23:00:00Z;105.120.000
2015-02-01T00:00:00Z;100.610.000
2015-02-01T01:00:00Z;96.400.000
2015-02-01T02:00:00Z;93.460.000
2015-02-01T03:00:00Z;92.540.000
2015-02-01T04:00:00Z;91.630.000
2015-02-01T05:00:00Z;92.240.000
2015-02-01T06:00:00Z;93.240.000
2015-02-01T07:00:00Z;97.330.000
2015-02-01T08:00:00Z;103.240.000
2015-02-01T09:00:00Z;108.000.000
2015-02-01T10:00:00Z;112.150.000
2015-02-01T11:00:00Z;114.620.000
2015-02-01T12:00:00Z;112.340.000
2015-02-01T13:00:00Z;109.370.000
2015-02-01T14:00:00Z;108.080.000
2015-02-01T15:00:00Z;106.700.000
2015-02-01T16:00:00Z;111.140.000
2015-02-01T17:00:00Z;118.710.000
2015-02-01T18:00:00Z;117.280.000
2015-02-01T19:00:00Z;112.700.000
2015-02-01T20:00:00Z;108.240.000
2015-02-01T21:00:00Z;109.660.000
2015-02-01T22:00:00Z;109.380.000
2015-02-01T23:00:00Z;104.890.000
2015-02-02T00:00:00Z;100.750.000
2015-02-02T01:00:00Z;96.970.000
2015-02-02T02:00:00Z;94.270.000
2015-02-02T03:00:00Z;95.040.000
2015-02-02T04:00:00Z;100.420.000
2015-02-02T05:00:00Z;113.240.000
2015-02-02T06:00:00Z;124.110.000
2015-02-02T07:00:00Z;126.210.000
2015-02-02T08:00:00Z;127.670.000
2015-02-02T09:00:00Z;127.540.000
2015-02-02T10:00:00Z;127.940.000
2015-02-02T11:00:00Z;126.490.000
2015-02-02T12:00:00Z;126.770.000
2015-02-02T13:00:00Z;126.200.000
2015-02-02T14:00:00Z;125.680.000
2015-02-02T15:00:00Z;126.350.000
2015-02-02T16:00:00Z;130.620.000
2015-02-02T17:00:00Z;135.330.000
2015-02-02T18:00:00Z;130.540.000
2015-02-02T19:00:00Z;124.500.000
2015-02-02T20:00:00Z;117.450.000
2015-02-02T21:00:00Z;119.190.000
2015-02-02T22:00:00Z;118.870.000
2015-02-02T23:00:00Z;113.690.000
2015-02-03T00:00:00Z;108.620.000
2015-02-03T01:00:00Z;105.180.000
2015-02-03T02:00:00Z;102.080.000
2015-02-03T03:00:00Z;101.660.000
2015-02-03T04:00:00Z;105.400.000
2015-02-03T05:00:00Z;117.350.000
2015-02-03T06:00:00Z;127.280.000
2015-02-03T07:00:00Z;128.450.000
2015-02-03T08:00:00Z;129.100.000
2015-02-03T09:00:00Z;128.910.000
2015-02-03T10:00:00Z;129.970.000
2015-02-03T11:00:00Z;126.590.000
2015-02-03T12:00:00Z;127.580.000
2015-02-03T13:00:00Z;126.640.000
2015-02-03T14:00:00Z;125.700.000
2015-02-03T15:00:00Z;124.560.000
2015-02-03T16:00:00Z;127.800.000
2015-02-03T17:00:00Z;136.030.000
2015-02-03T18:00:00Z;131.520.000
2015-02-03T19:00:00Z;124.690.000
2015-02-03T20:00:00Z;117.940.000
2015-02-03T21:00:00Z;119.470.000
2015-02-03T22:00:00Z;118.960.000
2015-02-03T23:00:00Z;113.590.000
2015-02-04T00:00:00Z;109.480.000
2015-02-04T01:00:00Z;105.540.000
2015-02-04T02:00:00Z;103.660.000
2015-02-04T03:00:00Z;103.570.000
2015-02-04T04:00:00Z;107.470.000
2015-02-04T05:00:00Z;118.620.000
2015-02-04T06:00:00Z;127.470.000
2015-02-04T07:00:00Z;129.730.000
2015-02-04T08:00:00Z;130.850.000
2015-02-04T09:00:00Z;128.930.000
2015-02-04T10:00:00Z;128.890.000
2015-02-04T11:00:00Z;126.830.000
2015-02-04T12:00:00Z;126.820.000
2015-02-04T13:00:00Z;125.150.000
2015-02-04T14:00:00Z;125.320.000
2015-02-04T15:00:00Z;124.550.000
2015-02-04T16:00:00Z;127.540.000
2015-02-04T17:00:00Z;134.920.000
2015-02-04T18:00:00Z;131.110.000
2015-02-04T19:00:00Z;124.990.000
2015-02-04T20:00:00Z;118.990.000
2015-02-04T21:00:00Z;121.330.000
2015-02-04T22:00:00Z;120.440.000
2015-02-04T23:00:00Z;115.370.000
2015-02-05T00:00:00Z;110.420.000
2015-02-05T01:00:00Z;106.760.000
2015-02-05T02:00:00Z;104.120.000
2015-02-05T03:00:00Z;103.500.000
2015-02-05T04:00:00Z;106.850.000
2015-02-05T05:00:00Z;118.830.000
2015-02-05T06:00:00Z;129.180.000
2015-02-05T07:00:00Z;129.430.000
2015-02-05T08:00:00Z;131.230.000
2015-02-05T09:00:00Z;131.660.000
2015-02-05T10:00:00Z;131.170.000
2015-02-05T11:00:00Z;128.720.000
2015-02-05T12:00:00Z;128.990.000
2015-02-05T13:00:00Z;128.440.000
2015-02-05T14:00:00Z;128.570.000
2015-02-05T15:00:00Z;128.230.000
2015-02-05T16:00:00Z;131.740.000
2015-02-05T17:00:00Z;136.500.000
2015-02-05T18:00:00Z;131.550.000
2015-02-05T19:00:00Z;125.050.000
2015-02-05T20:00:00Z;119.450.000
2015-02-05T21:00:00Z;122.340.000
2015-02-05T22:00:00Z;123.140.000
2015-02-05T23:00:00Z;116.750.000
2015-02-06T00:00:00Z;112.550.000
2015-02-06T01:00:00Z;108.520.000
2015-02-06T02:00:00Z;105.970.000
2015-02-06T03:00:00Z;104.830.000
2015-02-06T04:00:00Z;108.170.000
2015-02-06T05:00:00Z;119.740.000
2015-02-06T06:00:00Z;129.400.000
2015-02-06T07:00:00Z;130.310.000
2015-02-06T08:00:00Z;132.220.000
2015-02-06T09:00:00Z;131.450.000
2015-02-06T10:00:00Z;131.070.000
2015-02-06T11:00:00Z;128.210.000
2015-02-06T12:00:00Z;127.460.000
2015-02-06T13:00:00Z;125.420.000
2015-02-06T14:00:00Z;124.430.000
2015-02-06T15:00:00Z;123.250.000
2015-02-06T16:00:00Z;125.220.000
2015-02-06T17:00:00Z;131.590.000
2015-02-06T18:00:00Z;127.740.000
2015-02-06T19:00:00Z;122.100.000
2015-02-06T20:00:00Z;117.100.000
2015-02-06T21:00:00Z;119.890.000
2015-02-06T22:00:00Z;121.220.000
2015-02-06T23:00:00Z;115.280.000
2015-02-07T00:00:00Z;110.290.000
2015-02-07T01:00:00Z;105.920.000
2015-02-07T02:00:00Z;102.240.000
2015-02-07T03:00:00Z;100.150.000
2015-02-07T04:00:00Z;99.370.000
2015-02-07T05:00:00Z;101.510.000
2015-02-07T06:00:00Z;103.880.000
2015-02-07T07:00:00Z;107.770.000
2015-02-07T08:00:00Z;112.770.000
2015-02-07T09:00:00Z;115.070.000
2015-02-07T10:00:00Z;116.340.000
2015-02-07T11:00:00Z;116.210.000
2015-02-07T12:00:00Z;113.830.000
2015-02-07T13:00:00Z;112.010.000
2015-02-07T14:00:00Z;111.410.000
2015-02-07T15:00:00Z;112.070.000
2015-02-07T16:00:00Z;114.460.000
2015-02-07T17:00:00Z;120.040.000
2015-02-07T18:00:00Z;116.540.000
2015-02-07T19:00:00Z;111.840.000
2015-02-07T20:00:00Z;107.050.000
2015-02-07T21:00:00Z;108.290.000
2015-02-07T22:00:00Z;109.110.000
2015-02-07T23:00:00Z;104.780.000
2015-02-08T00:00:00Z;100.380.000
2015-02-08T01:00:00Z;95.670.000
2015-02-08T02:00:00Z;92.140.000
2015-02-08T03:00:00Z;90.940.000
2015-02-08T04:00:00Z;91.470.000
2015-02-08T05:00:00Z;92.530.000
2015-02-08T06:00:00Z;92.670.000
2015-02-08T07:00:00Z;95.830.000
2015-02-08T08:00:00Z;102.410.000
2015-02-08T09:00:00Z;105.910.000
2015-02-08T10:00:00Z;109.650.000
2015-02-08T11:00:00Z;110.500.000
2015-02-08T12:00:00Z;107.190.000
2015-02-08T13:00:00Z;104.420.000
2015-02-08T14:00:00Z;103.110.000
2015-02-08T15:00:00Z;101.840.000
2015-02-08T16:00:00Z;105.020.000
2015-02-08T17:00:00Z;114.790.000
2015-02-08T18:00:00Z;115.400.000
2015-02-08T19:00:00Z;111.800.000
2015-02-08T20:00:00Z;107.310.000
2015-02-08T21:00:00Z;108.370.000
2015-02-08T22:00:00Z;108.290.000
2015-02-08T23:00:00Z;103.330.000
2015-02-09T00:00:00Z;100.440.000
2015-02-09T01:00:00Z;97.120.000
2015-02-09T02:00:00Z;94.580.000
2015-02-09T03:00:00Z;94.210.000
2015-02-09T04:00:00Z;98.810.000
2015-02-09T05:00:00Z;111.180.000
2015-02-09T06:00:00Z;121.890.000
2015-02-09T07:00:00Z;124.130.000
2015-02-09T08:00:00Z;126.470.000
2015-02-09T09:00:00Z;126.300.000
2015-02-09T10:00:00Z;128.240.000
2015-02-09T11:00:00Z;126.420.000
2015-02-09T12:00:00Z;127.590.000
2015-02-09T13:00:00Z;126.020.000
2015-02-09T14:00:00Z;125.600.000
2015-02-09T15:00:00Z;125.230.000
2015-02-09T16:00:00Z;128.800.000
2015-02-09T17:00:00Z;133.060.000
2015-02-09T18:00:00Z;128.700.000
2015-02-09T19:00:00Z;122.170.000
2015-02-09T20:00:00Z;115.850.000
2015-02-09T21:00:00Z;117.970.000
2015-02-09T22:00:00Z;116.940.000
2015-02-09T23:00:00Z;110.350.000
2015-02-10T00:00:00Z;105.320.000
2015-02-10T01:00:00Z;101.510.000
2015-02-10T02:00:00Z;99.950.000
2015-02-10T03:00:00Z;100.400.000
2015-02-10T04:00:00Z;104.580.000
2015-02-10T05:00:00Z;116.310.000
2015-02-10T06:00:00Z;125.640.000
2015-02-10T07:00:00Z;126.780.000
2015-02-10T08:00:00Z;128.290.000
2015-02-10T09:00:00Z;128.430.000
2015-02-10T10:00:00Z;130.070.000
2015-02-10T11:00:00Z;128.070.000
2015-02-10T12:00:00Z;128.050.000
2015-02-10T13:00:00Z;127.260.000
2015-02-10T14:00:00Z;127.140.000
2015-02-10T15:00:00Z;126.350.000
2015-02-10T16:00:00Z;129.310.000
2015-02-10T17:00:00Z;133.590.000
2015-02-10T18:00:00Z;129.190.000
2015-02-10T19:00:00Z;122.580.000
2015-02-10T20:00:00Z;116.130.000
2015-02-10T21:00:00Z;118.220.000
2015-02-10T22:00:00Z;116.740.000
2015-02-10T23:00:00Z;109.150.000
2015-02-11T00:00:00Z;104.180.000
2015-02-11T01:00:00Z;100.610.000
2015-02-11T02:00:00Z;98.100.000
2015-02-11T03:00:00Z;98.020.000
2015-02-11T04:00:00Z;102.500.000
2015-02-11T05:00:00Z;113.850.000
2015-02-11T06:00:00Z;124.380.000
2015-02-11T07:00:00Z;126.450.000
2015-02-11T08:00:00Z;128.250.000
2015-02-11T09:00:00Z;129.210.000
2015-02-11T10:00:00Z;130.290.000
2015-02-11T11:00:00Z;127.790.000
2015-02-11T12:00:00Z;127.510.000
2015-02-11T13:00:00Z;126.240.000
2015-02-11T14:00:00Z;125.220.000
2015-02-11T15:00:00Z;124.750.000
2015-02-11T16:00:00Z;125.760.000
2015-02-11T17:00:00Z;132.380.000
2015-02-11T18:00:00Z;129.290.000
2015-02-11T19:00:00Z;123.580.000
2015-02-11T20:00:00Z;116.650.000
2015-02-11T21:00:00Z;118.970.000
2015-02-11T22:00:00Z;118.530.000
2015-02-11T23:00:00Z;112.750.000
2015-02-12T00:00:00Z;107.630.000
2015-02-12T01:00:00Z;102.860.000
2015-02-12T02:00:00Z;101.940.000
2015-02-12T03:00:00Z;101.990.000
2015-02-12T04:00:00Z;105.980.000
2015-02-12T05:00:00Z;117.480.000
2015-02-12T06:00:00Z;127.830.000
2015-02-12T07:00:00Z;127.780.000
2015-02-12T08:00:00Z;129.210.000
2015-02-12T09:00:00Z;128.370.000
2015-02-12T10:00:00Z;129.270.000
2015-02-12T11:00:00Z;125.660.000
2015-02-12T12:00:00Z;124.480.000
2015-02-12T13:00:00Z;122.750.000
2015-02-12T14:00:00Z;122.010.000
2015-02-12T15:00:00Z;120.730.000
2015-02-12T16:00:00Z;122.880.000
2015-02-12T17:00:00Z;130.530.000
2015-02-12T18:00:00Z;128.180.000
2015-02-12T19:00:00Z;121.790.000
2015-02-12T20:00:00Z;115.380.000
2015-02-12T21:00:00Z;117.900.000
2015-02-12T22:00:00Z;117.070.000
2015-02-12T23:00:00Z;110.820.000
2015-02-13T00:00:00Z;107.130.000
2015-02-13T01:00:00Z;102.780.000
2015-02-13T02:00:00Z;100.950.000
2015-02-13T03:00:00Z;100.790.000
2015-02-13T04:00:00Z;104.560.000
2015-02-13T05:00:00Z;114.680.000
2015-02-13T06:00:00Z;124.790.000
2015-02-13T07:00:00Z;125.630.000
2015-02-13T08:00:00Z;126.750.000
2015-02-13T09:00:00Z;125.600.000
2015-02-13T10:00:00Z;125.820.000
2015-02-13T11:00:00Z;121.860.000
2015-02-13T12:00:00Z;119.940.000
2015-02-13T13:00:00Z;118.010.000
2015-02-13T14:00:00Z;115.880.000
2015-02-13T15:00:00Z;115.990.000
2015-02-13T16:00:00Z;117.430.000
2015-02-13T17:00:00Z;124.350.000
2015-02-13T18:00:00Z;121.400.000
2015-02-13T19:00:00Z;115.680.000
2015-02-13T20:00:00Z;109.620.000
2015-02-13T21:00:00Z;112.270.000
2015-02-13T22:00:00Z;112.120.000
2015-02-13T23:00:00Z;105.020.000
2015-02-14T00:00:00Z;98.380.000
2015-02-14T01:00:00Z;94.140.000
2015-02-14T02:00:00Z;91.460.000
2015-02-14T03:00:00Z;89.440.000
2015-02-14T04:00:00Z;89.740.000
2015-02-14T05:00:00Z;93.190.000
2015-02-14T06:00:00Z;95.420.000
2015-02-14T07:00:00Z;100.340.000
2015-02-14T08:00:00Z;106.940.000
2015-02-14T09:00:00Z;109.740.000
2015-02-14T10:00:00Z;111.180.000
2015-02-14T11:00:00Z;110.730.000
2015-02-14T12:00:00Z;108.550.000
2015-02-14T13:00:00Z;105.960.000
2015-02-14T14:00:00Z;105.280.000
2015-02-14T15:00:00Z;104.330.000
2015-02-14T16:00:00Z;106.230.000
2015-02-14T17:00:00Z;113.660.000
2015-02-14T18:00:00Z;112.080.000
2015-02-14T19:00:00Z;106.930.000
2015-02-14T20:00:00Z;101.540.000
2015-02-14T21:00:00Z;102.730.000
2015-02-14T22:00:00Z;104.420.000
2015-02-14T23:00:00Z;99.320.000
2015-02-15T00:00:00Z;94.600.000
2015-02-15T01:00:00Z;90.460.000
2015-02-15T02:00:00Z;88.360.000
2015-02-15T03:00:00Z;87.140.000
2015-02-15T04:00:00Z;87.380.000
2015-02-15T05:00:00Z;89.080.000
2015-02-15T06:00:00Z;89.740.000
2015-02-15T07:00:00Z;91.590.000
2015-02-15T08:00:00Z;95.810.000
2015-02-15T09:00:00Z;99.730.000
2015-02-15T10:00:00Z;102.020.000
2015-02-15T11:00:00Z;100.820.000
2015-02-15T12:00:00Z;97.250.000
2015-02-15T13:00:00Z;95.330.000
2015-02-15T14:00:00Z;93.530.000
2015-02-15T15:00:00Z;93.190.000
2015-02-15T16:00:00Z;96.070.000
2015-02-15T17:00:00Z;106.470.000
2015-02-15T18:00:00Z;108.400.000
2015-02-15T19:00:00Z;105.600.000
2015-02-15T20:00:00Z;102.380.000
2015-02-15T21:00:00Z;103.870.000
2015-02-15T22:00:00Z;104.470.000
2015-02-15T23:00:00Z;99.540.000
2015-02-16T00:00:00Z;95.840.000
2015-02-16T01:00:00Z;92.190.000
2015-02-16T02:00:00Z;91.260.000
2015-02-16T03:00:00Z;91.840.000
2015-02-16T04:00:00Z;96.550.000
2015-02-16T05:00:00Z;107.710.000
2015-02-16T06:00:00Z;114.150.000
2015-02-16T07:00:00Z;118.350.000
2015-02-16T08:00:00Z;121.680.000
2015-02-16T09:00:00Z;122.490.000
2015-02-16T10:00:00Z;124.450.000
2015-02-16T11:00:00Z;122.580.000
2015-02-16T12:00:00Z;122.390.000
2015-02-16T13:00:00Z;120.620.000
2015-02-16T14:00:00Z;120.620.000
2015-02-16T15:00:00Z;119.060.000
2015-02-16T16:00:00Z;121.390.000
2015-02-16T17:00:00Z;127.900.000
2015-02-16T18:00:00Z;124.460.000
2015-02-16T19:00:00Z;118.750.000
2015-02-16T20:00:00Z;112.480.000
2015-02-16T21:00:00Z;114.540.000
2015-02-16T22:00:00Z;113.450.000
2015-02-16T23:00:00Z;107.890.000
2015-02-17T00:00:00Z;102.550.000
2015-02-17T01:00:00Z;99.370.000
2015-02-17T02:00:00Z;96.640.000
2015-02-17T03:00:00Z;97.780.000
2015-02-17T04:00:00Z;101.460.000
2015-02-17T05:00:00Z;110.520.000
2015-02-17T06:00:00Z;117.460.000
2015-02-17T07:00:00Z;121.360.000
2015-02-17T08:00:00Z;124.780.000
2015-02-17T09:00:00Z;127.500.000
2015-02-17T10:00:00Z;128.650.000
2015-02-17T11:00:00Z;126.230.000
2015-02-17T12:00:00Z;125.080.000
2015-02-17T13:00:00Z;123.520.000
2015-02-17T14:00:00Z;122.020.000
2015-02-17T15:00:00Z;120.970.000
2015-02-17T16:00:00Z;121.700.000
2015-02-17T17:00:00Z;127.370.000
2015-02-17T18:00:00Z;126.050.000
2015-02-17T19:00:00Z;120.060.000
2015-02-17T20:00:00Z;114.540.000
2015-02-17T21:00:00Z;117.310.000
2015-02-17T22:00:00Z;116.830.000
2015-02-17T23:00:00Z;110.140.000
2015-02-18T00:00:00Z;105.790.000
2015-02-18T01:00:00Z;102.340.000
2015-02-18T02:00:00Z;100.390.000
2015-02-18T03:00:00Z;100.480.000
2015-02-18T04:00:00Z;104.130.000
2015-02-18T05:00:00Z;112.770.000
2015-02-18T06:00:00Z;118.980.000
2015-02-18T07:00:00Z;122.500.000
2015-02-18T08:00:00Z;125.570.000
2015-02-18T09:00:00Z;126.910.000
2015-02-18T10:00:00Z;127.980.000
2015-02-18T11:00:00Z;125.880.000
2015-02-18T12:00:00Z;124.650.000
2015-02-18T13:00:00Z;122.440.000
2015-02-18T14:00:00Z;121.130.000
2015-02-18T15:00:00Z;118.950.000
2015-02-18T16:00:00Z;119.880.000
2015-02-18T17:00:00Z;126.180.000
2015-02-18T18:00:00Z;127.110.000
2015-02-18T19:00:00Z;121.770.000
2015-02-18T20:00:00Z;116.260.000
2015-02-18T21:00:00Z;118.460.000
2015-02-18T22:00:00Z;118.450.000
2015-02-18T23:00:00Z;113.120.000
2015-02-19T00:00:00Z;108.320.000
2015-02-19T01:00:00Z;104.210.000
2015-02-19T02:00:00Z;100.750.000
2015-02-19T03:00:00Z;100.460.000
2015-02-19T04:00:00Z;103.740.000
2015-02-19T05:00:00Z;113.540.000
2015-02-19T06:00:00Z;120.090.000
2015-02-19T07:00:00Z;122.740.000
2015-02-19T08:00:00Z;124.630.000
2015-02-19T09:00:00Z;124.820.000
2015-02-19T10:00:00Z;125.670.000
2015-02-19T11:00:00Z;123.480.000
2015-02-19T12:00:00Z;123.270.000
2015-02-19T13:00:00Z;121.940.000
2015-02-19T14:00:00Z;121.360.000
2015-02-19T15:00:00Z;119.920.000
2015-02-19T16:00:00Z;120.400.000
2015-02-19T17:00:00Z;125.490.000
2015-02-19T18:00:00Z;123.890.000
2015-02-19T19:00:00Z;118.550.000
2015-02-19T20:00:00Z;112.680.000
2015-02-19T21:00:00Z;114.150.000
2015-02-19T22:00:00Z;114.260.000
2015-02-19T23:00:00Z;107.780.000
2015-02-20T00:00:00Z;103.110.000
2015-02-20T01:00:00Z;99.000.000
2015-02-20T02:00:00Z;97.460.000
2015-02-20T03:00:00Z;97.260.000
2015-02-20T04:00:00Z;100.240.000
2015-02-20T05:00:00Z;110.400.000
2015-02-20T06:00:00Z;115.860.000
2015-02-20T07:00:00Z;120.330.000
2015-02-20T08:00:00Z;124.040.000
2015-02-20T09:00:00Z;125.350.000
2015-02-20T10:00:00Z;128.030.000
2015-02-20T11:00:00Z;126.630.000
2015-02-20T12:00:00Z;125.470.000
2015-02-20T13:00:00Z;123.120.000
2015-02-20T14:00:00Z;121.140.000
2015-02-20T15:00:00Z;119.470.000
2015-02-20T16:00:00Z;121.400.000
2015-02-20T17:00:00Z;124.950.000
2015-02-20T18:00:00Z;120.630.000
2015-02-20T19:00:00Z;115.010.000
2015-02-20T20:00:00Z;109.330.000
2015-02-20T21:00:00Z;112.570.000
2015-02-20T22:00:00Z;113.630.000
2015-02-20T23:00:00Z;106.570.000
2015-02-21T00:00:00Z;100.760.000
2015-02-21T01:00:00Z;95.750.000
2015-02-21T02:00:00Z;93.270.000
2015-02-21T03:00:00Z;92.620.000
2015-02-21T04:00:00Z;92.540.000
2015-02-21T05:00:00Z;95.680.000
2015-02-21T06:00:00Z;97.000.000
2015-02-21T07:00:00Z;101.210.000
2015-02-21T08:00:00Z;106.880.000
2015-02-21T09:00:00Z;109.310.000
2015-02-21T10:00:00Z;111.680.000
2015-02-21T11:00:00Z;111.050.000
2015-02-21T12:00:00Z;110.080.000
2015-02-21T13:00:00Z;108.110.000
2015-02-21T14:00:00Z;107.310.000
2015-02-21T15:00:00Z;108.060.000
2015-02-21T16:00:00Z;110.880.000
2015-02-21T17:00:00Z;115.870.000
2015-02-21T18:00:00Z;115.400.000
2015-02-21T19:00:00Z;110.140.000
2015-02-21T20:00:00Z;104.870.000
2015-02-21T21:00:00Z;107.050.000
2015-02-21T22:00:00Z;108.800.000
2015-02-21T23:00:00Z;103.710.000
2015-02-22T00:00:00Z;99.320.000
2015-02-22T01:00:00Z;94.390.000
2015-02-22T02:00:00Z;91.600.000
2015-02-22T03:00:00Z;90.680.000
2015-02-22T04:00:00Z;90.580.000
2015-02-22T05:00:00Z;92.070.000
2015-02-22T06:00:00Z;91.920.000
2015-02-22T07:00:00Z;94.830.000
2015-02-22T08:00:00Z;100.580.000
2015-02-22T09:00:00Z;104.090.000
2015-02-22T10:00:00Z;106.350.000
2015-02-22T11:00:00Z;106.350.000
2015-02-22T12:00:00Z;102.480.000
2015-02-22T13:00:00Z;99.340.000
2015-02-22T14:00:00Z;97.610.000
2015-02-22T15:00:00Z;96.510.000
2015-02-22T16:00:00Z;100.200.000
2015-02-22T17:00:00Z;109.750.000
2015-02-22T18:00:00Z;112.140.000
2015-02-22T19:00:00Z;108.240.000
2015-02-22T20:00:00Z;102.860.000
2015-02-22T21:00:00Z;104.430.000
2015-02-22T22:00:00Z;104.100.000
2015-02-22T23:00:00Z;98.470.000
2015-02-23T00:00:00Z;94.600.000
2015-02-23T01:00:00Z;90.860.000
2015-02-23T02:00:00Z;88.560.000
2015-02-23T03:00:00Z;90.200.000
2015-02-23T04:00:00Z;96.060.000
2015-02-23T05:00:00Z;109.410.000
2015-02-23T06:00:00Z;119.290.000
2015-02-23T07:00:00Z;120.710.000
2015-02-23T08:00:00Z;123.180.000
2015-02-23T09:00:00Z;122.770.000
2015-02-23T10:00:00Z;123.330.000
2015-02-23T11:00:00Z;119.680.000
2015-02-23T12:00:00Z;120.920.000
2015-02-23T13:00:00Z;119.730.000
2015-02-23T14:00:00Z;119.500.000
2015-02-23T15:00:00Z;119.000.000
2015-02-23T16:00:00Z;120.950.000
2015-02-23T17:00:00Z;127.410.000
2015-02-23T18:00:00Z;126.870.000
2015-02-23T19:00:00Z;119.800.000
2015-02-23T20:00:00Z;113.350.000
2015-02-23T21:00:00Z;114.810.000
2015-02-23T22:00:00Z;113.710.000
2015-02-23T23:00:00Z;106.600.000
2015-02-24T00:00:00Z;102.080.000
2015-02-24T01:00:00Z;98.270.000
2015-02-24T02:00:00Z;95.880.000
2015-02-24T03:00:00Z;96.730.000
2015-02-24T04:00:00Z;100.370.000
2015-02-24T05:00:00Z;112.530.000
2015-02-24T06:00:00Z;120.390.000
2015-02-24T07:00:00Z;121.820.000
2015-02-24T08:00:00Z;124.730.000
2015-02-24T09:00:00Z;125.840.000
2015-02-24T10:00:00Z;126.350.000
2015-02-24T11:00:00Z;123.590.000
2015-02-24T12:00:00Z;122.850.000
2015-02-24T13:00:00Z;121.720.000
2015-02-24T14:00:00Z;120.440.000
2015-02-24T15:00:00Z;119.810.000
2015-02-24T16:00:00Z;120.980.000
2015-02-24T17:00:00Z;125.930.000
2015-02-24T18:00:00Z;126.390.000
2015-02-24T19:00:00Z;120.370.000
2015-02-24T20:00:00Z;114.330.000
2015-02-24T21:00:00Z;115.860.000
2015-02-24T22:00:00Z;114.490.000
2015-02-24T23:00:00Z;107.550.000
2015-02-25T00:00:00Z;102.650.000
2015-02-25T01:00:00Z;99.530.000
2015-02-25T02:00:00Z;98.280.000
2015-02-25T03:00:00Z;98.110.000
2015-02-25T04:00:00Z;102.560.000
2015-02-25T05:00:00Z;113.130.000
